emp_no,first_name,last_name,gender,salary,to_date
473917,Arumugam,Vecchio,M,40000,1999-12-24
473923,Remzi,Hemaspaandra,F,89395,2000-03-07
473759,Alejandra,Shobatake,M,54354,1986-01-20
473762,Khatoun,Underwood,M,46691,1996-01-25
474146,Nathan,Emiris,F,62003,2000-03-17
473954,Kristin,Bugrara,F,74152,1999-04-29
474158,Jongsuk,Heijenga,M,40000,2000-09-01
474177,Hinrich,Masand,M,48402,1987-11-29
474239,Huai,Stenning,F,40000,1990-06-20
474033,Mitchel,Glowinski,M,41825,1992-06-11
474057,Mototsugu,Fasbender,M,56714,1995-12-20
474280,Angel,Perry,M,40000,1995-10-19
474064,Jeanne,Rathonyi,F,40000,1991-05-11
474076,Masoud,Pusterhofer,M,40000,1997-10-06
474290,Fei,Zhiwei,F,46804,1996-08-13
474115,Hatsukazu,Rosaz,M,72373,1996-07-18
474293,Udaiprakash,Kroft,M,53762,1992-01-18
474322,Kristinn,Gist,F,45724,1987-05-11
474516,Barton,Hambrick,F,48648,1988-06-18
474519,Paloma,Kawashima,M,53107,1995-12-09
474535,Elzbieta,Tasistro,M,43526,1995-01-06
474366,Bezalel,Asrin,F,54235,1998-01-23
474586,Masamitsu,Wrigley,F,78998,1998-03-27
474391,Sariel,Terlouw,M,54384,1986-04-29
474394,Jiakeng,Fritzsche,F,44729,1997-04-09
474636,Cristinel,Farrel,M,65401,2002-01-22
474480,Shuji,Bisiani,F,77079,1999-10-14
474640,Giao,Bisiani,M,50725,1991-11-14
474490,Stafford,Koshiba,M,40000,1992-02-05
474492,Zhiguo,Rosch,M,45825,1995-12-26
474646,Nikolaos,Cannane,F,40000,1997-10-08
474891,Almudena,Peres,F,40000,1999-04-06
474721,Miquel,Reistad,F,56695,1998-09-01
474721,Miquel,Reistad,F,56695,1986-05-21
474891,Almudena,Peres,F,40000,1996-04-07
474729,Wuxu,Morrin,M,40000,1988-12-23
474750,Munir,Dengi,M,40000,2000-12-02
474793,Arunachalam,Srimani,F,95981,1997-06-14
474813,Gladys,Dusink,F,40000,1996-10-22
474947,Zhigen,Range,F,56132,1997-04-30
474872,Elvis,Emden,M,60623,2000-01-12
474951,Wonhee,Brickell,F,60112,1998-10-06
475003,Branimir,Miara,M,88287,2001-02-07
475091,Giap,Bridgland,M,50799,1998-09-30
475266,Rance,Engelmann,M,64128,2001-07-06
475108,Basim,Hoppenstand,M,84007,2002-07-26
475195,Nahid,Mitina,M,60353,1998-11-26
475204,Leandro,Giaccio,M,74087,1987-01-20
475329,Atreyi,Eppinger,F,55932,1991-12-29
475221,Yuqun,Rassart,M,65150,2001-05-20
475234,Roded,Doering,F,61781,1992-07-08
475342,Arif,Gelosh,M,85606,1990-03-04
475371,Gay,Cappello,F,43161,1998-05-20
475451,Kinh,Rousseau,M,47082,1997-11-13
475451,Kinh,Rousseau,M,47082,1992-06-06
475389,Kazuhisa,Nations,M,40000,1996-08-10
475472,Rosalie,Backhouse,M,43668,2002-04-05
475480,Kristen,Schieder,M,47570,2000-01-08
475480,Kristen,Schieder,M,47570,1997-03-18
475392,Mokhtar,Falster,F,43388,1993-12-20
475489,Fusako,Yurek,M,48756,1995-03-20
475489,Fusako,Yurek,M,48756,1997-03-18
475396,Xiahua,Fiutem,M,53037,1989-11-06
475639,Maha,Ranka,F,64444,2002-04-26
475524,Tru,Beidas,F,48067,1998-11-15
475546,Leucio,Uludag,F,44604,1993-02-08
475553,Duangkaew,Schapiro,M,40000,1989-07-24
475586,Nakhoon,Servi,F,70122,1991-07-06
475676,Bowen,Vakili,M,45586,1994-12-06
475686,Elrique,Reeken,M,59001,1998-12-05
475687,Aimee,Anandan,M,81378,2001-08-16
475706,Yannik,Marrakchi,F,61514,1990-06-14
475737,Zhiguo,Norsworthy,M,40000,1999-05-21
475841,Serenella,Krychniak,M,56289,1986-07-11
475757,Tommaso,Mayerwieser,F,76276,2000-03-14
475866,Akemi,Lunt,M,63733,1994-12-12
475880,Szabolcs,Tetzlaff,M,58031,1997-06-14
475773,Zejun,Nilsson,M,40000,1993-01-27
475774,Vincent,Coombs,M,40000,2001-11-29
475779,Marek,Armand,F,64543,1994-06-15
475808,Weiwu,Valiente,F,86334,2001-06-23
475928,Ramzi,Magliocco,F,40000,1996-03-21
475928,Ramzi,Magliocco,F,40000,1994-04-02
475949,Stamatina,Kitsuregawa,M,41531,2000-07-12
475959,Wuxu,Knightly,M,61530,1999-08-19
475959,Wuxu,Knightly,M,61530,1993-04-09
475967,Francesca,Merle,M,44836,1998-07-13
476023,Perry,Shihab,F,82988,2002-05-24
475991,Pradeep,Azuma,M,43514,1999-10-27
476023,Perry,Shihab,F,82988,1998-07-02
476042,Constantijn,Uhrig,F,65865,2002-01-04
476081,Danny,Dehkordi,M,66205,1996-09-23
476197,Vivian,Heijenga,F,63253,2000-06-19
476197,Vivian,Heijenga,F,63253,1997-10-13
476224,Alejandra,dAstous,M,43045,1999-08-26
476229,Pintsang,Haddadi,M,40000,1998-12-30
476082,Youngkon,Vesna,M,40000,2002-04-26
476099,Zhenbing,Massonet,F,91655,1998-11-04
476099,Zhenbing,Massonet,F,91655,1998-07-31
476116,Falguni,Honiden,F,40000,1991-01-05
476162,Lunjin,Danner,M,40000,1989-06-18
476180,Basant,Lueh,M,57236,1999-11-25
476578,Pradeep,Pelc,F,64623,1995-09-26
476400,Paddy,Schlegelmilch,F,44191,2000-11-15
476400,Paddy,Schlegelmilch,F,44191,1999-03-11
476583,Pantung,Erdi,F,54517,1990-07-16
476584,Gonzalo,Noriega,M,85190,1997-01-07
476588,Irene,Aingworth,M,61770,1986-07-22
476418,Maja,Noriega,M,40000,1997-03-20
476426,Dipayan,Molberg,F,40000,1994-05-27
476439,Yannis,Weedon,M,61382,2001-04-27
476505,Masato,Gornas,M,72488,1998-06-26
476513,Ymte,Beeson,M,45253,1997-01-21
476516,Almudena,Vasanthakumar,M,49451,1992-04-29
476542,Huei,Tempesti,F,67315,1990-04-10
476648,Remko,Daescu,F,47354,1994-08-22
476774,Claudi,Plumb,F,41750,1997-12-14
476789,Annemarie,Nations,M,60599,2000-06-30
476795,Iara,Beznosov,F,46958,1997-08-30
476714,Sajjad,Ramaiah,M,40000,1989-07-10
476803,Carrsten,Denos,M,60223,2000-09-15
476803,Carrsten,Denos,M,60223,1999-03-01
476822,Yongqiao,Merli,M,64177,1996-09-17
476828,Garnik,Bernatsky,F,50168,2000-10-04
476933,Mayuri,Kobara,M,40000,1998-09-15
476919,Maren,Fairtlough,F,44782,1999-11-20
476954,Djelloul,Talmon,M,40000,2001-03-28
477116,Huiqun,Matzov,M,40000,1998-10-26
476963,Christ,Haumacher,F,41763,2001-01-22
477135,Gilbert,Vrecion,F,69061,1997-10-30
477144,Augustine,Pramanik,M,72952,1987-02-19
477183,Dzung,Menhoudj,M,40000,2000-12-12
477186,Pranay,Versino,M,48817,2001-12-11
477199,Xinan,Paciorek,M,45199,1997-08-04
477205,Miomir,Erev,M,40000,2000-08-24
477239,Takahira,Cronan,F,58110,1995-10-10
477013,Kristina,Peng,M,70283,1989-08-03
477251,Jayson,Ambroszkiewicz,F,66792,1998-01-24
477274,Michaela,Crabtree,M,43861,1999-01-17
477021,Uta,Copas,M,40000,1996-12-30
477038,Sadun,Krone,M,52404,1999-12-14
477057,Juichirou,Lindqvist,M,40000,1989-12-28
477061,Shigeu,Luft,F,56780,1992-02-17
477095,Mechthild,Swiler,F,50455,2002-07-05
477300,Florian,Bierman,F,40000,1995-07-19
477302,Chenxi,Budinsky,F,81493,2000-10-26
477306,Mohammed,Matzen,M,40000,2001-09-09
477313,Waiman,Schneeberger,F,40000,2002-06-29
477333,Guther,Lindqvist,F,43924,1996-01-11
477480,Lein,Bahl,M,78515,1998-05-26
477488,Dekang,Salinas,F,66003,1991-10-23
477523,Patricio,Kavvadias,F,56365,1986-06-04
477432,Tzu,Vendrig,M,54039,2000-05-03
477439,Ashish,Birjandi,M,40000,1998-10-21
477526,Tonia,Waeselynck,F,68820,2001-02-13
477565,Maja,Anguita,M,56636,1995-04-23
477580,Nikolaos,Guerreiro,F,57280,1999-11-23
477592,Elrique,Merel,M,40000,1991-06-14
477616,LiMin,Ghemri,M,40000,1995-04-10
477679,Chenye,Bach,M,60794,1998-08-02
477895,Geraldo,Zobel,F,40000,1997-11-11
477708,Sashi,Duclos,M,40000,1995-03-05
477708,Sashi,Duclos,M,40000,1997-10-17
477718,Radhia,Zhang,M,53270,1997-12-07
477744,Jiang,Iwayama,M,56007,2000-06-19
477754,Parviz,Taubman,F,59558,1999-08-31
477756,Pragnesh,Iivonen,M,41767,1998-10-17
477912,Akeno,Danlos,M,50286,1999-10-15
477838,Arra,Warwick,M,47691,2002-06-21
477937,Jessie,Koblitz,M,40000,1988-05-06
477937,Jessie,Koblitz,M,40000,1987-11-25
477947,Thodoros,Templeman,M,40000,2001-10-18
477955,Ghassan,Lieberherr,F,40000,2000-04-14
477971,Tommaso,Birge,M,47177,2001-09-03
478040,Sarita,Lung,M,48352,2001-04-19
478053,Tesuya,Nishimukai,M,40000,1991-09-14
478058,Collette,Akazan,M,88043,1998-11-26
477993,Sanjiv,Chorvat,F,42457,2001-10-11
478232,Teruyuki,Beznosov,M,49219,1999-01-30
478125,Kazuhiro,Erez,M,40656,2001-07-09
478126,Subir,Toyoshima,F,40000,1988-12-09
478239,True,Lieberherr,F,40000,1988-10-19
478206,Annemarie,Eterovic,M,72722,1990-12-13
478279,Mack,Beeson,M,57220,2000-07-06
478338,Yoshinari,Nanard,M,62901,2000-11-19
478429,Lucien,Bael,M,40000,1998-08-26
478436,Franziska,Monkewich,M,58993,1999-05-11
478374,Hironoby,Furudate,F,85918,1996-04-14
478607,Paraskevi,Ermel,M,40000,1998-04-22
478508,Eric,Shackell,M,44181,2001-12-09
478547,Thodoros,Ghalwash,F,40000,1994-10-13
478547,Thodoros,Ghalwash,F,40000,1994-12-19
478566,Zhongwei,Luby,M,85588,1992-09-08
478576,Trygve,Undy,M,60054,1993-08-24
478665,Lorien,Sooriamurthi,F,41496,1995-07-08
478687,Heeju,Ramras,F,66497,1999-09-15
478775,Collette,Iivonen,M,50744,1996-07-26
478782,Xiaoqiang,Jiafu,F,40000,1997-06-18
478786,Guadalupe,Stavenow,M,40000,1987-01-19
478786,Guadalupe,Stavenow,M,40000,1989-06-13
478702,Adhemar,Brobst,M,40000,1995-11-10
478737,Nadjib,Munos,M,43908,1990-04-27
478812,Xudong,Irland,F,43668,2000-03-17
478825,Heon,Langford,F,40000,2000-03-27
478842,Pradeep,Herath,M,40000,1996-02-08
478748,Kauko,Ramalingam,M,40000,1996-06-26
478861,Basem,Khasidashvili,F,53249,1988-12-16
479021,Isamu,Iwayama,F,68828,1999-02-22
478945,Mani,Kalefeld,F,40000,2002-06-30
479050,Pintsang,Ishibashi,M,90967,1995-07-21
479153,Uma,Schmittgen,M,43013,2002-03-13
479050,Pintsang,Ishibashi,M,90967,1999-05-17
479157,Jacopo,Larfeldt,F,55543,1990-12-12
479061,DAIDA,Jullig,M,66083,1995-05-01
479097,Clyde,Schaar,F,41660,1995-09-02
479348,Serap,Pocchiola,M,66656,2001-06-25
479397,Toshimitsu,Huhdanpaa,F,40000,1999-12-31
479398,Danae,Petersohn,M,43553,2000-02-01
479405,Nadjib,Dechter,M,40000,1986-09-28
479467,Gully,Sommer,M,83689,1998-11-24
479516,Fusako,Niizuma,F,50919,2001-04-29
479526,Phuoc,Wynblatt,M,52745,1993-04-22
479562,Temple,Barreiro,M,55311,1992-08-07
479565,Jovan,Pulkowski,F,54221,1994-03-13
479571,Karlis,Awdeh,M,41490,1994-05-23
479574,Shuzo,Benner,F,48259,1998-06-01
479581,Yinghua,Thimonier,M,65061,2001-10-16
479586,Gunilla,Jenevein,F,44844,1997-12-24
479603,Surveyors,Badache,M,75291,2001-09-28
479620,Heping,Skrikant,F,53547,1995-10-21
479629,Yonghoan,Verhaegen,M,60065,1992-06-08
479649,Harngdar,Veeraraghavan,M,55010,2000-07-25
479651,Lena,Roohalamini,F,65730,1999-08-31
479663,Bader,Jeong,F,40000,1992-10-26
479473,Ute,Pillow,M,41132,1996-09-15
479672,Lubomir,Schlumberger,M,54693,1996-02-28
479674,Giao,Kadhim,M,42037,1996-07-08
479474,Saeko,Lieblein,F,40000,2001-03-31
479499,Akeel,Birnbaum,F,64585,1987-02-22
479896,Tsuneo,Minakawa,F,40000,1999-03-13
479711,Mara,Heyers,M,68356,1998-04-08
479749,Wilmer,Giaccio,M,54506,1998-06-03
479803,Val,Swiler,F,40000,1997-07-01
479847,Nahum,Pettis,M,40820,2000-06-04
479860,Ramya,Renear,M,40000,1992-12-16
479860,Ramya,Renear,M,40000,1992-12-12
479867,Akemi,Anandan,F,64790,1996-06-15
480083,Adly,Luit,F,40000,1999-07-02
480084,Pragnesh,Rikino,M,45530,1991-11-06
480084,Pragnesh,Rikino,M,45530,1988-09-28
480159,Kazuhiko,Buescher,M,60977,1998-06-04
480190,Kasturi,Brandsma,M,44416,2000-12-12
480211,Mansur,DasSarma,M,40000,1993-10-05
480242,King,Lorys,F,50095,1988-05-14
480290,Yannik,Honglei,F,40000,1986-11-16
480369,Bluma,Desikan,F,40000,1999-09-01
479927,Isaac,Schaap,M,54349,1987-10-19
480445,Youjian,Comellas,M,40000,2001-12-24
479927,Isaac,Schaap,M,54349,1991-02-02
479995,Freyja,Baca,F,40000,1990-06-26
480495,Iara,Zongker,F,54636,1996-10-02
480500,Uwe,Lorcy,M,54982,1991-09-24
480506,Jaideep,Etalle,F,40554,1992-09-29
480536,Lansing,Gyorkos,M,69809,2000-03-29
480004,Marke,Berendt,F,40000,1996-05-28
480540,Shridhar,Scharstein,F,57056,2001-02-05
480541,Ranga,Quittner,M,71885,1995-06-12
480004,Marke,Berendt,F,40000,1992-09-19
480044,Sudhanshu,Jording,M,53868,2001-04-27
480594,Jovan,Bierman,F,43389,1998-11-20
480618,Rance,Brodie,F,56111,2001-07-04
480049,Martins,Ratnakar,M,61893,2002-02-18
480809,Shalesh,Borovoy,M,45441,2001-03-06
480816,Naftali,Openshaw,M,40000,1988-08-23
480660,Kazunori,Sambasivam,M,69291,1986-04-03
480825,Georgy,Rosaz,F,62762,1992-11-05
480683,Jayesh,Wixon,M,49947,1994-05-27
480683,Jayesh,Wixon,M,49947,1988-05-11
480839,Sumant,Brandsma,M,40000,2001-12-21
480845,Adamantios,Beidas,M,80384,1987-11-24
480849,Leon,Perz,F,47055,1996-11-04
480730,Masami,Bonifati,M,65774,1989-05-25
480855,Ottavia,Trumbly,F,61618,1990-02-22
480742,Christoper,Wynblatt,M,40000,1999-11-20
480941,Wuxu,Fontan,M,57638,2001-05-31
480748,Zhongwei,Isard,F,79646,1990-11-08
480788,Idoia,Vesna,M,52949,1995-10-27
480941,Wuxu,Fontan,M,57638,1994-05-06
481179,Remmert,Rosay,F,50684,1991-06-17
481185,Pramod,Denos,M,50944,2000-12-27
481200,Seongbae,Bain,M,61682,2001-08-11
481070,Miyeon,Gimbel,F,57299,1989-05-05
481208,Haldon,Heystek,M,42219,2001-11-26
481220,Shugo,Mukaidono,F,40000,1989-04-22
481109,Renee,Rosaz,M,51999,1991-09-16
481240,Shaleah,Goodrum,F,40000,2002-01-07
481297,Breannda,Koprowski,M,40000,2002-07-17
481170,Ugo,Gustavson,M,58571,1986-09-17
481311,Katsuo,Beeson,F,40000,1989-01-16
481311,Katsuo,Beeson,F,40000,1990-09-10
481322,Salvador,Hettesheimer,M,63839,1999-10-13
481372,Alair,Lupu,F,40000,1996-05-29
481327,Phillip,Kinley,M,48390,1997-07-13
481385,Heon,Kugler,F,47936,1997-12-25
481338,Kirk,Morrow,F,46079,1991-01-24
481403,Magdalena,Rosen,M,61148,1998-10-16
481341,Hidde,Ranka,F,79188,1998-06-18
481596,Sanjai,Massonet,M,51013,1998-10-23
481419,Masali,Coors,M,44385,1994-06-03
481439,Kiam,Marakhovsky,F,79405,2001-05-30
481514,Yuqun,Restivo,M,40000,1996-06-23
481517,Palash,Peris,M,41151,2001-01-01
481527,Marco,Mahmud,M,40000,1989-10-15
481527,Marco,Mahmud,M,40000,1991-01-29
481537,Yucai,Munch,M,79081,1988-05-05
481599,Hausi,Kawashima,M,48293,1993-04-09
481743,Sukumar,Tibblin,M,40000,1996-03-09
481743,Sukumar,Tibblin,M,40000,1998-10-12
481954,Shugo,Comte,M,48040,1993-03-14
481752,Adhemar,Copas,F,62455,1995-07-25
481892,Chaitali,Baezner,M,64656,2001-11-05
481894,Parke,Yurov,M,53681,1993-02-16
481904,Mostafa,Heystek,F,53361,2001-11-13
481961,Arne,Zumaque,M,56609,1997-03-28
481987,Saeed,Smailagic,F,40000,1997-01-15
481988,Vatsa,Kambil,M,55087,1993-02-06
482127,Georgy,Pena,M,40000,1991-07-09
481988,Vatsa,Kambil,M,55087,1989-08-04
482136,Jayson,Tibblin,M,43655,1992-04-16
482136,Jayson,Tibblin,M,43655,1991-06-21
482020,Manu,Azumi,M,40000,1997-09-27
482056,Heejo,Pehl,F,44627,1992-04-29
482222,Zongyan,Wossner,F,42050,1988-10-07
482077,Mihalis,Peternell,M,55743,1996-01-08
482077,Mihalis,Peternell,M,55743,1989-09-30
482263,Kaijung,Pavlopoulou,M,40000,1998-06-14
482493,Lalit,VanScheik,M,52339,1998-09-14
482268,Dekang,Waschkowski,M,40000,2002-01-19
482289,Fumitaka,Cooman,F,40000,1986-03-05
482551,Sashi,Gluchowski,M,40000,1988-11-28
482300,Carrsten,Showalter,M,53355,1992-07-30
482317,Bernice,Engelmann,M,40000,1995-12-01
482349,Arlette,Munos,M,40000,1999-06-25
482602,Aamer,Lagarias,M,53324,1996-09-20
482355,Golgen,Kulisch,M,44636,1989-08-01
482379,Shalesh,Gulla,F,63932,1992-10-18
482384,Malu,Rothenberg,F,40954,1993-11-27
482414,Hatim,Czap,F,67245,1997-02-28
482666,Sandeepan,Pappas,M,40000,1994-11-23
482427,Hatsukazu,Andreotta,M,40000,2002-07-19
482438,Nathan,Gulik,F,50218,1995-06-30
482455,Petter,Gluchowski,M,57973,1998-12-24
482459,Yoshimitsu,Herath,F,53941,1992-04-29
482748,Udaiprakash,Dusink,M,40000,1996-03-25
482856,Sashi,Salvesen,M,69654,1990-04-23
482870,Yucel,Zlotek,F,45297,2001-04-25
482765,Hailing,Nitsche,M,40000,2000-03-21
482840,Shahar,Binkley,F,62325,1998-06-25
482983,Hyuckchul,Bhattacharjee,F,40000,1986-05-14
482983,Hyuckchul,Bhattacharjee,F,40000,1998-11-07
483233,Alexius,Copas,M,42392,1993-11-29
483032,Anneke,Hiroyama,F,77430,1994-01-16
483042,Niranjan,Anguita,F,40000,1999-06-20
483233,Alexius,Copas,M,42392,1996-02-24
483049,Conor,Rosiles,M,40000,1995-02-19
483253,Tse,Schwartzbauer,F,40000,2001-10-09
483262,Vivian,Billawala,F,88662,1995-06-27
483277,Bikash,Stroustrup,M,40000,2000-10-25
483114,Fumiyo,Douceur,F,46577,2002-05-19
483312,Renee,Sommer,F,40000,1999-11-02
483136,Marjo,Perko,M,91198,1986-08-25
483150,Aria,Delgrossi,F,40000,2000-06-27
483152,Nevio,Hartvigsen,F,67761,2001-03-13
483312,Renee,Sommer,F,40000,2000-06-25
483348,Christoph,Covnot,F,49651,1990-07-15
483182,Subhada,Lores,M,80602,1995-06-04
483200,Mototsugu,Berstel,M,67749,2001-06-05
483200,Mototsugu,Berstel,M,67749,1999-07-04
483402,Seongbin,Grandbois,F,40000,1994-06-08
483428,Owen,Boreale,M,93563,1999-12-23
483438,Otmar,Hofstetter,M,53466,1999-12-06
483448,Fun,Peternell,M,56009,1996-08-07
483459,Giri,Winter,F,40000,1994-03-29
483496,Kiyomitsu,Hiraishi,M,81974,1986-10-07
483496,Kiyomitsu,Hiraishi,M,81974,1996-05-18
483348,Christoph,Covnot,F,49651,1994-09-06
483372,Zhiguo,Domenig,F,58995,2000-09-21
483531,Sandeepan,Slutz,F,40000,1994-06-29
483538,Jackson,Merlo,M,107256,1999-12-05
483386,Marla,Horswill,F,42981,1987-02-25
483572,Bedrich,Stroustrup,F,66467,1998-12-11
483775,Moty,DuBourdieux,M,40000,1997-08-16
483582,Kazuhito,Callaway,M,59887,1998-07-26
483794,Hausi,Alvarado,M,71359,1987-11-04
483803,Magy,Rohrbach,F,40000,1989-04-21
483806,Moni,Peron,M,50627,1997-12-10
483821,Arunachalam,Fujisaki,M,89789,1994-10-23
483839,Jaewon,Maksimenko,M,65037,1999-09-13
483857,Maria,Rabejac,M,49782,2002-02-03
483873,Sashi,Zultner,F,40000,1990-03-14
483737,Tsuneo,Jervis,F,40000,1992-03-31
483876,Tomofumi,Crouzet,F,63979,2001-10-02
483887,Serap,Billawala,M,49350,1990-02-25
483904,Xiaoqiang,Berztiss,M,54002,1998-02-09
483965,Xiaoqiu,Leuchs,F,77646,1994-06-21
483971,Yuriy,Irland,M,62589,1996-09-06
484011,Shem,Gyimothy,F,40000,2002-05-13
483904,Xiaoqiang,Berztiss,M,54002,1998-06-11
483931,Sadun,Benveniste,M,40000,1995-11-10
484143,Wayne,Chinal,F,80287,1992-08-28
484111,Uta,Zyda,M,48672,1995-12-05
484153,Claudi,Pardalos,F,40000,1996-01-11
484191,Mani,Gente,M,47813,1995-10-25
484211,Takanari,Henseler,M,40000,1997-10-28
484325,Yuping,Callaway,F,58819,1994-12-01
484342,Guangming,Delgrange,F,40000,1995-09-14
484222,Suebskul,Brodal,M,70606,1988-09-03
484352,Munehiro,Nannarelli,M,81121,1999-09-20
484361,Ugo,Hempstead,F,49609,1988-06-11
484222,Suebskul,Brodal,M,70606,1992-07-03
484262,Sushant,Bonifati,F,47965,1987-03-22
484387,Fumiyo,Rajaraman,M,44218,1996-09-23
484393,Ottavia,Lanteri,F,48834,1997-03-11
484572,Mart,Pettis,F,65726,2000-06-22
484427,Kerryn,Haldar,F,40000,2001-10-25
484489,Gritta,Wendorf,F,62981,1996-06-07
484499,Sergi,Ramras,M,40000,1995-07-11
484694,Salvador,Alvarado,M,42958,2000-07-12
484696,Jacopo,Zaumen,M,66197,1999-07-01
484610,Jayson,Ranta,F,40000,1992-10-23
484621,Mircea,Zockler,F,44058,1987-04-19
484637,Randi,Lund,F,40460,1998-12-26
484972,Naraig,Barbanera,F,46262,2000-07-15
484808,Siddarth,Bale,F,56207,1993-06-03
485066,Subir,Rabehasaina,F,49501,2000-04-12
485067,Leen,Waleschkowski,F,46021,1989-12-04
485067,Leen,Waleschkowski,F,46021,1991-08-19
484981,Toshiko,Anger,M,67268,2001-02-02
484985,Fei,Gide,M,49979,2001-02-12
485004,Mohammed,Keohane,M,40000,1998-10-24
485117,Gunilla,Gini,F,44047,1992-11-01
485130,Eldridge,Brlek,M,40000,2000-10-30
485032,Subhankar,Vesel,M,56384,1998-07-22
485039,Shugo,Zhang,F,57549,1997-03-28
485181,Berthier,Salvesen,F,40000,1998-07-02
485185,Ziva,Frijda,F,60607,1994-09-13
485053,Tokuyasu,Benantar,M,75551,2002-05-26
485188,Jianhao,Marrevee,F,40000,1996-03-30
485205,Yefim,Taneja,M,106305,1996-06-08
485299,Lakshmi,Peternell,M,40000,1995-02-03
485245,Tesuro,Capobianchi,M,53466,1997-03-03
485299,Lakshmi,Peternell,M,40000,1990-09-01
485347,Howell,Bednarek,M,40000,1995-05-21
485347,Howell,Bednarek,M,40000,1992-08-20
485359,Francoise,Milicia,M,40000,1999-07-12
485367,Carrsten,Comellas,F,56887,1999-12-01
485540,Dines,Massonet,M,53260,1987-11-29
485544,Krassimir,Spell,F,53350,2002-02-06
485547,Ayonca,Verspoor,F,80559,1992-01-02
485387,Hatim,Wendorf,F,40000,1994-01-18
485401,Vojin,Cangellaris,F,76994,1986-05-28
485418,Marin,Przulj,M,63484,2001-03-14
485805,Wonhee,Zizka,M,58418,1992-12-04
485823,Xiaobin,Miara,F,55795,1988-04-19
485625,Huei,Michaels,M,52820,1993-10-18
485846,Vishv,Gecsel,M,40000,1994-04-30
485672,IEEE,Staelin,F,66371,1998-07-06
485894,Kersti,Vecchi,F,86800,1988-09-22
485696,Susanne,Nitta,M,90265,1997-05-13
485704,Adit,Murtha,M,53562,1992-11-28
485708,Steve,Tagansky,M,83172,1998-07-13
485712,Arch,Gien,M,40000,2000-04-25
485934,Sushant,Stassinopoulos,M,40000,2001-10-03
485742,Mana,Bernardinello,M,40911,1988-10-30
485746,Kristen,Katalagarianos,M,40000,1987-04-09
485748,Wojceich,Miculan,F,40000,1999-06-05
485772,Gio,Spieker,F,40000,1992-01-30
485936,Lokesh,Panangaden,M,40000,1987-07-17
485936,Lokesh,Panangaden,M,40000,1987-10-26
485942,Raimond,Merks,F,79686,1998-05-13
485798,Barun,Georgakopoulos,F,68187,1987-06-09
486198,Jaroslava,Danner,F,68506,1995-10-11
486202,Subbu,Michaeli,M,54391,1999-02-12
486207,Fumino,Valtorta,F,65386,1999-10-08
486041,Divine,Nitsch,F,45097,1999-11-25
486225,Rosita,Asser,M,101652,1992-03-19
486067,Dhritiman,Lichtner,F,50008,2000-08-26
486225,Rosita,Asser,M,101652,1991-01-24
486259,Branimir,Zhang,M,40000,2002-07-05
486099,Tetsurou,Garnick,F,40000,1988-07-16
486103,Snehasis,Dalphin,F,60268,1995-08-07
486276,Huican,Keustermans,F,56888,1991-05-18
486143,Fai,Decaestecker,F,40833,1989-03-27
486282,Lansing,Danley,M,72547,1995-02-15
486146,Billie,Coullard,F,40000,2001-05-14
486153,Zorica,Gien,M,40000,2001-03-29
486363,Nechama,Ambroszkiewicz,M,59086,1991-03-15
486363,Nechama,Ambroszkiewicz,M,59086,1991-04-19
486367,Lijie,Sigstam,M,40000,1997-09-27
486284,Venkatesan,Peternell,F,61617,1995-04-15
486378,Tuval,Leslie,M,58827,1989-07-26
486315,Sadok,Chorvat,F,76363,1993-07-04
486423,Kasidit,Taneja,F,86725,2000-06-28
486316,Lijie,Lortz,F,50237,2000-11-11
486331,Youssef,Fontan,M,71683,1995-10-08
486438,Qunsheng,Prampolini,M,47555,1996-07-10
486331,Youssef,Fontan,M,71683,1995-01-19
486553,Toshiki,Schiper,M,69031,1994-08-10
486494,Gererd,Vural,M,63991,1996-07-07
486517,Zhilian,Ramras,M,68583,1999-09-15
486518,Florian,Pashtan,M,40000,2002-01-08
486537,Mayuri,Orlowska,M,66692,1988-11-03
486738,Sasan,Dulay,M,53359,1999-07-24
486748,Otilia,Kieras,M,52224,1996-09-23
486754,Nevio,Dymetman,F,80264,2002-03-20
486765,Vojin,Apsitis,M,40000,2001-09-30
486771,Gift,Mandell,F,53146,1999-09-22
486776,Narain,Kawashima,M,40000,1992-09-30
486780,Xudong,Nooteboom,M,47068,1995-05-12
486789,Tze,Yemenis,M,63442,1987-03-28
486801,Sandeepan,Laurillard,F,62863,1997-04-01
486830,Marsal,Unni,M,54413,1999-09-23
486867,Honglan,Gladwell,M,41758,2001-09-21
486880,Arvind,Sadowski,F,40000,1999-09-02
486915,Mohammad,Bruckman,M,47634,1995-01-13
486931,Peternela,Bernini,F,48923,1999-06-07
486562,Radoslaw,Angelopoulos,F,52520,1988-09-24
486935,Kenton,Mungall,F,40000,1997-03-28
486952,Gen,Gimarc,M,40000,2001-11-13
486570,Shridhar,Herber,M,40000,1998-08-22
486963,Stamatina,Senzako,M,42702,2002-07-24
486572,Tianruo,Tyugu,M,49693,1999-10-20
486583,LiMin,Suri,M,84090,1991-05-26
486583,LiMin,Suri,M,84090,1991-05-15
486611,Yuqun,Pappas,M,43019,1991-09-27
486638,Arnd,Luon,F,56478,2001-11-05
487058,Fay,Brender,M,41841,1991-11-06
487075,Nevio,Alvarado,M,66828,1995-03-12
486644,Jinxi,Coullard,F,42557,1995-08-23
